Binomial,Body_mass.g.,Tail_length.mm.,Age,Sex,Reproductive_stage,Body_molt,Flight_molt,Longitude_decimal_degrees,Latitude_decimal_degrees,State,Year,Date2,BreedingSeason,BodyCond,Pred,Residuals,Site
Haplospiza_unicolor,14.5,51.2,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-0.643,-0.161597443,-0.11087449,14
Haplospiza_unicolor,14,49,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.81,-0.243778951,-0.527234687,14
Haplospiza_unicolor,14,61,Adult,Female,Absent,Absent,Absent,-50.171519,-29.478818,RS,2016,10,Breeding,-1.029,-0.012325884,-0.42504502,64
Haplospiza_unicolor,16,48,Adult,Female,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.346,-0.124889702,0.274917979,14
Haplospiza_unicolor,15.5,50,Adult,Female,Present,Absent,Absent,-47.949986,-24.16386,SP,2012,8,OutsideBreeding,-0.465,0.368014401,-0.564444841,2
Stephanophorus_diadematus,36,100,Adult,Male,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,6,OutsideBreeding,-0.44,-0.017179243,-0.168571211,55
Stephanophorus_diadematus,36.8,102,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,6,OutsideBreeding,0.056,-0.056776055,0.082916505,56
Stephanophorus_diadematus,31,83,Adult,Male,Absent,Absent,Absent,-52.53671,-32.538503,RS,2001,10,Breeding,-2.967,-0.18858173,-1.076701619,65
Stephanophorus_diadematus,34.5,99.1,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,0.171,-0.056776716,0.132045098,56
Stephanophorus_diadematus,34.5,95.2,Adult,Female,Present,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,-0.727,0.423175182,-0.731531865,56
Stephanophorus_diadematus,35.3,97.2,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,1.26,-0.056776716,0.597265249,56
Stephanophorus_diadematus,32.3,100,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,-2.166,-0.056776716,-0.86631991,56
Stephanophorus_diadematus,32.7,101.5,Adult,Male,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,8,OutsideBreeding,-3.968,-0.017179243,-1.675730709,55
Stephanophorus_diadematus,34.6,103,Adult,Male,Absent,Absent,Absent,-50.18545,-29.491353,RS,2016,12,Breeding,-0.321,0.057406398,-0.192320123,54
Stephanophorus_diadematus,33.3,89,Adult,Female,Absent,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,-0.986,-0.138958902,-0.280042427,56
Stephanophorus_diadematus,40,102,Adult,Male,Absent,Present,Present,-50.372225,-29.099621,RS,2014,2,Breeding,2.232,0.202001997,0.753724357,66
Stephanophorus_diadematus,39,83,Adult,Female,Present,Absent,Absent,-52.53671,-32.538503,RS,2001,10,Breeding,3.543,0.291370168,1.224414605,65
Stephanophorus_diadematus,37.5,91,Adult,Female,Absent,Absent,Absent,-50.178935,-29.482103,RS,2016,12,Breeding,2.911,-0.138958902,1.384753651,56
Stephanophorus_diadematus,35.5,97,Adult,Male,Absent,Absent,Absent,-50.186006,-29.499814,RS,2017,8,OutsideBreeding,-0.485,-0.017179243,-0.187795184,55
Stephanophorus_diadematus,39.3,99.5,Adult,Male,Absent,Present,Absent,-50.178935,-29.482103,RS,2017,5,OutsideBreeding,2.935,0.062113195,1.19393434,56
Stephanophorus_diadematus,34.9,97,Adult,Male,Absent,Absent,Absent,-50.171519,-29.478818,RS,2016,10,Breeding,0.89,0.069856302,0.312568451,64
Tachyphonus_coronatus,29.5,73,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,5,OutsideBreeding,0.791,-0.123803337,0.463935349,6
Tachyphonus_coronatus,29,77,Adult,Male,Absent,Absent,Absent,-54.487792,-25.619635,PR,2013,8,OutsideBreeding,1.266,-0.504911652,1.047963381,5
Tachyphonus_coronatus,32,76.9,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2011,1,Breeding,2.87,0.028691565,1.199588009,4
Tachyphonus_coronatus,27,70,Adult,Male,Absent,Absent,Absent,-46.340917,-23.855861,SP,2015,6,OutsideBreeding,-0.494,-0.01114908,-0.197670142,31
Tachyphonus_coronatus,26,78,Adult,Male,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,5,OutsideBreeding,-0.405,-0.018848348,-0.151950127,12
Tachyphonus_coronatus,28.5,70,Adult,Female,Absent,Absent,Absent,-49.405145,-28.599546,SC,2012,11,Breeding,-0.48,-0.1723999,-0.03043853,1
Tachyphonus_coronatus,26.5,66,Adult,Female,Present,Absent,Absent,-47.81,-23.95,SP,2005,11,Breeding,-0.733,0.547403474,-0.858323354,39
Tachyphonus_coronatus,31,76.6,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2001,9,OutsideBreeding,1.54,0.110874427,0.549229939,4
Tachyphonus_coronatus,25,72,Adult,Male,Absent,Absent,Absent,-54.487792,-25.619635,PR,2014,7,OutsideBreeding,-2.251,-0.504911671,-0.454496904,5
Tachyphonus_coronatus,27,77.2,Adult,Male,Absent,Present,Present,-48.541493,-25.587558,PR,2011,5,OutsideBreeding,-2.17,0.267951308,-1.192756731,4
Tachyphonus_coronatus,30,76.2,Adult,Male,Absent,Absent,Absent,-48.422847,-25.356797,PR,1999,9,OutsideBreeding,1.198,-0.070292876,0.584295045,11
Tachyphonus_coronatus,27,66,Adult,Female,Present,Absent,Absent,-49.402289,-22.529975,SP,2015,10,Breeding,-0.609,-0.038425954,-0.2195212,48
Tachyphonus_coronatus,28,67,Adult,Female,Present,Absent,Absent,-49.076722,-22.775,SP,2016,11,Breeding,2.419,0.559072169,0.476540473,26
Tachyphonus_coronatus,29,80.3,Adult,Male,Absent,Absent,Absent,-48.810668,-27.73223,SC,2001,6,OutsideBreeding,0.951,0.035839875,0.372644042,32
Tachyphonus_coronatus,29,77,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,10,Breeding,2.566,-0.101031212,1.199442167,12
Tachyphonus_coronatus,29,73,Adult,Female,Present,Absent,Absent,-48.46,-23.29,SP,2005,11,Breeding,1.97,0.348765233,0.495034877,19
Tachyphonus_coronatus,28,79.2,Adult,Male,Absent,Present,Present,-49.356283,-25.583954,PR,2011,4,OutsideBreeding,-1.437,-0.076106252,-0.535562008,53
Tachyphonus_coronatus,26,82.15,Adult,Male,Absent,Absent,Absent,-48.673631,-25.304749,PR,2017,4,OutsideBreeding,-3.137,-0.298309627,-1.03959762,17
Tachyphonus_coronatus,24,73.5,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,2,Breeding,-2.177,-0.161597443,-0.766198376,14
Tachyphonus_coronatus,28,83,Adult,Male,Absent,Absent,Absent,-41.02029722,-20.39838889,ES,2015,10,Breeding,0.954,-0.201224609,0.610990124,21
Tachyphonus_coronatus,28,82.2,Adult,Male,Absent,Absent,Absent,-48.67189,-25.311564,PR,2016,10,Breeding,-2.009,0.069918529,-0.925944848,67
Tachyphonus_coronatus,30,79,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2014,7,OutsideBreeding,1.816,0.11087443,0.667136971,4
Tachyphonus_coronatus,25.5,86,Adult,Female,Present,Absent,Absent,-47.403056,-23.24,SP,2016,11,Breeding,0.468,-0.420777983,0.622924588,68
Tachyphonus_coronatus,29.5,71,Adult,Male,Absent,Absent,Absent,-42.807354,-22.660477,RJ,2013,8,OutsideBreeding,1.644,0.765630193,-0.061097089,69
Tachyphonus_coronatus,30,75,Adult,Male,Absent,Absent,Absent,-46.340917,-23.855861,SP,2015,1,Breeding,2.651,-0.011149759,1.145872663,31
Tachyphonus_coronatus,27,71,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.751,-0.243778951,0.566822987,14
Tachyphonus_coronatus,26,78,Adult,Male,Absent,Absent,Absent,-41.661133,-22.278133,RJ,2002,7,OutsideBreeding,-2.795,0.044925835,-1.236730886,70
Tachyphonus_coronatus,26,74,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2006,5,OutsideBreeding,-1,-0.160324027,-0.264658094,35
Tachyphonus_coronatus,17,78,Adult,Male,Absent,Absent,Absent,-49.076722,-22.775,SP,2013,5,OutsideBreeding,-8.817,0.079120952,-3.843520815,26
Tachyphonus_coronatus,26,76,Adult,Male,Absent,Absent,Absent,-46.02,-23.039,SP,2005,11,Breeding,-0.944,-0.311101615,-0.089957339,3
Tachyphonus_coronatus,27.5,78,Adult,Male,Absent,Absent,Absent,-46.02,-23.039,SP,2005,11,Breeding,0.614,-0.311101615,0.575619333,3
Tachyphonus_coronatus,30,78,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2005,8,OutsideBreeding,0.861,0.110874462,0.259161508,4
Tachyphonus_coronatus,30,73.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2010,8,OutsideBreeding,2.59,0.110874415,0.997789325,4
Tachyphonus_coronatus,28,69,Adult,Female,Present,Absent,Absent,-49.076722,-22.775,SP,2016,11,Breeding,2.477,0.559072169,0.501318039,26
Tachyphonus_coronatus,28,75,Adult,Female,Absent,Present,Absent,-43.787333,-22.370933,RJ,2005,5,OutsideBreeding,-0.393,0.321806367,-0.487478449,50
Tachyphonus_coronatus,26.5,76,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.395,-0.243778951,0.414739999,14
Tachyphonus_coronatus,29,84,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2012,9,OutsideBreeding,-0.604,0.11087447,-0.366685627,4
Tachyphonus_coronatus,23,78,Adult,Female,Absent,Absent,Absent,-48.433333,-23.266667,SP,2010,1,Breeding,-3.047,-0.413148566,-0.886310735,13
Tachyphonus_coronatus,30.5,84,Adult,Male,Absent,Present,Absent,-48.673631,-25.304749,PR,2017,4,OutsideBreeding,1.116,-0.179420378,0.658392197,17
Tachyphonus_coronatus,22,71,Adult,Male,Absent,Absent,Absent,-49.076722,-22.775,SP,2016,5,OutsideBreeding,-3.465,0.079120949,-1.557149601,26
Tachyphonus_coronatus,28.5,77,Adult,Male,Absent,Absent,Absent,-46.02,-23.039,SP,2005,11,Breeding,1.585,-0.311101615,0.990429954,3
Tachyphonus_coronatus,39,76,Adult,Male,Absent,Absent,Absent,-48.4981,-27.4756,SC,2017,6,OutsideBreeding,10.563,0.351738145,4.162986445,71
Tachyphonus_coronatus,26,70,Adult,Male,Absent,Absent,Absent,-44.204194,-23.183073,RJ,1996,10,Breeding,-1.722,0.003336562,-0.736756652,8
Tachyphonus_coronatus,28.5,75,Adult,Male,Absent,Absent,Absent,-43.787333,-22.370933,RJ,2005,5,OutsideBreeding,0.107,0.285099303,-0.237171684,50
Tachyphonus_coronatus,25,78,Adult,Male,Absent,Absent,Absent,-46.028,-22.977,SP,2005,11,Breeding,-1.886,0.380617036,-1.184097829,20
Tachyphonus_coronatus,30,80.5,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2017,8,OutsideBreeding,1.083,0.229763679,0.235110559,4
Tachyphonus_coronatus,28,76.7,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2011,5,OutsideBreeding,-1.104,0.229763678,-0.699174537,4
Tachyphonus_coronatus,32,70.2,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2002,7,OutsideBreeding,2.564,0.028692283,1.068864273,4
Tachyphonus_coronatus,25,70,Adult,Male,Absent,Absent,Absent,-49.402289,-22.529975,SP,2015,7,OutsideBreeding,-2.494,-0.518377174,-0.544840857,48
Tachyphonus_coronatus,26,76,Adult,Male,Absent,Absent,Absent,-49.076722,-22.775,SP,2016,5,OutsideBreeding,0.679,0.079120949,0.21316473,26
Tachyphonus_coronatus,27.8,74,Adult,Male,Absent,Absent,Absent,-48.4981,-27.4756,SC,2017,5,OutsideBreeding,-0.818,0.351738145,-0.698969974,71
Tachyphonus_coronatus,29,78.1,Adult,Male,Absent,Absent,Present,-48.541493,-25.587558,PR,2008,7,OutsideBreeding,0.626,0.149062051,0.120582059,4
Tachyphonus_coronatus,26,70,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2011,9,OutsideBreeding,-0.491,-0.101030535,-0.106507089,12
Tachyphonus_coronatus,30,75,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2007,10,Breeding,1.795,0.110873756,0.658166458,4
Tachyphonus_coronatus,30,76.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2011,6,OutsideBreeding,0.963,0.110874429,0.302735881,4
Tachyphonus_coronatus,29,80,Adult,Female,Present,Absent,Absent,-41.02029722,-20.39838889,ES,2015,10,Breeding,-0.291,0.278727289,-0.400825032,21
Tachyphonus_coronatus,26,75,Adult,Male,Absent,Absent,Absent,-46.02,-23.039,SP,2006,8,OutsideBreeding,-0.971,-0.31110099,-0.101492348,3
Tachyphonus_coronatus,27,72.5,Adult,Male,Absent,Present,Absent,-54.487792,-25.619635,PR,2014,8,OutsideBreeding,-0.317,-0.386022422,0.252817494,5
Tachyphonus_coronatus,28,74,Adult,Female,Present,Absent,Absent,-46.340917,-23.855861,SP,2015,1,Breeding,0.622,0.468802139,-0.200866826,31
Tachyphonus_coronatus,32.5,76,Adult,Male,Absent,Absent,Absent,-48.433333,-23.266667,SP,2010,5,OutsideBreeding,6.395,-0.330965702,3.065123176,13
Tachyphonus_coronatus,27,84,Adult,Male,Absent,Present,Present,-51.302929,-30.051014,RS,2006,8,OutsideBreeding,0.413,0.054032126,0.124618512,62
Tachyphonus_coronatus,27.5,83,Adult,Female,Absent,Absent,Absent,-42.38333,-22.5,RJ,2002,7,OutsideBreeding,-1.965,-0.082013252,-0.755216294,30
Tachyphonus_coronatus,29,74.6,Adult,Female,Absent,Absent,Present,-48.541493,-25.587558,PR,2014,10,Breeding,1.403,0.066879195,0.534698852,4
Tachyphonus_coronatus,32,81.3,Adult,Male,Absent,Present,Present,-48.541493,-25.587558,PR,2003,8,OutsideBreeding,1.857,0.267951329,0.527575249,4
Tachyphonus_coronatus,32.1,79.5,Adult,Male,Absent,Absent,Absent,-48.675863,-25.301518,PR,2017,11,Breeding,3.316,0.354118201,1.064692307,22
Tachyphonus_coronatus,34,70,Adult,Female,Absent,Absent,Absent,-49.412429,-28.713794,SC,2017,7,OutsideBreeding,5.02,0.093964892,2.052793401,72
Tachyphonus_coronatus,22,64.1,Adult,Female,Absent,Present,Absent,-48.422847,-25.356797,PR,1997,1,Breeding,-4.464,-0.033586482,-1.871214375,11
Tachyphonus_coronatus,34,80,Adult,Male,Absent,Absent,Absent,-46.289722,-23.90525,SP,2015,6,OutsideBreeding,6.795,0.804517818,2.100519417,73
Tachyphonus_coronatus,26.2,83,Adult,Male,Absent,Absent,Absent,-50.178935,-29.482103,RS,2017,6,OutsideBreeding,-0.095,-0.056776055,0.018409395,56
Tachyphonus_coronatus,36,79.1,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2001,4,OutsideBreeding,6.206,0.229763676,2.42365311,4
Tachyphonus_coronatus,26,75,Adult,Female,Present,Absent,Absent,-48.46,-23.29,SP,2005,11,Breeding,-0.973,0.348765233,-0.76221297,19
Tachyphonus_coronatus,28.5,73,Adult,Male,Absent,Present,Present,-47.81,-23.95,SP,2006,5,OutsideBreeding,1.472,0.22452908,0.406525727,39
Tachyphonus_coronatus,28.2,81,Adult,Male,Absent,Present,Present,-48.4981,-27.4756,SC,2017,4,OutsideBreeding,0.215,0.508815024,-0.414749868,71
Tachyphonus_coronatus,29,74,Adult,Female,Absent,Absent,Absent,-41.662676,-22.2781,RJ,2004,8,OutsideBreeding,0.741,-0.200783902,0.519555944,74
Tachyphonus_coronatus,24.5,74,Adult,Male,Absent,Absent,Absent,-42.819081,-22.647121,RJ,2013,8,OutsideBreeding,-3.759,-0.82270862,-0.780916657,75
Tachyphonus_coronatus,32,68,Adult,Female,Present,Absent,Absent,-48.67189,-25.311564,PR,2016,10,Breeding,3.884,0.549870427,1.111589343,67
Tachyphonus_coronatus,27,74,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2010,9,OutsideBreeding,-0.516,0.110874415,-0.329092024,4
Tachyphonus_coronatus,24,69,Adult,Male,Absent,Absent,Absent,-49.405145,-28.599546,SC,2012,11,Breeding,-5.07,-0.090217714,-2.073465982,1
Tachyphonus_coronatus,28,70,Adult,Male,Absent,Absent,Present,-48.4981,-27.4756,SC,2015,12,Breeding,-0.98,0.389925103,-0.806363236,71
Tachyphonus_coronatus,32,77,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2003,11,Breeding,2.43,0.110873772,0.929438064,4
Tachyphonus_coronatus,31,82.6,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2002,9,OutsideBreeding,-0.09,0.110874469,-0.147105132,4
Tachyphonus_coronatus,26,75,Adult,Male,Absent,Absent,Absent,-48.46,-23.29,SP,2005,11,Breeding,-0.973,-0.131186665,-0.282261072,19
Tachyphonus_coronatus,20,70,Adult,Male,Absent,Absent,Absent,-41.662676,-22.2781,RJ,2006,6,OutsideBreeding,-7.722,-0.118601716,-3.1780148,74
Tachyphonus_coronatus,31,84.6,Adult,Male,Absent,Absent,Absent,-49.348803,-25.589976,PR,2002,8,OutsideBreeding,-0.357,0.068739603,-0.219032507,60
Tachyphonus_coronatus,26,78,Adult,Female,Absent,Present,Present,-48.433333,-23.266667,SP,2010,5,OutsideBreeding,-0.047,-0.25607101,0.238209921,13
Tachyphonus_coronatus,34.5,77,Adult,Male,Absent,Absent,Absent,-45.982,-23.633,SP,2006,8,OutsideBreeding,7.587,-0.06010402,3.303483184,33
Tachyphonus_coronatus,26,77,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2007,9,OutsideBreeding,-2.472,0.110874434,-1.164694078,4
Tachyphonus_coronatus,28.5,76,Adult,Female,Absent,Absent,Absent,-48.46,-23.29,SP,2006,5,OutsideBreeding,1.558,-0.213368227,0.881162182,19
Tachyphonus_coronatus,28,77,Adult,Male,Absent,Absent,Absent,-49.076722,-22.775,SP,2013,5,OutsideBreeding,2.155,0.079120952,0.843711048,26
Tachyphonus_coronatus,25.5,74,Adult,Female,Absent,Absent,Absent,-47.81,-23.95,SP,2006,8,OutsideBreeding,-1.5,-0.014729985,-0.623851837,39
Tachyphonus_coronatus,30.5,76,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2005,11,Breeding,3.556,-0.160324651,1.681663016,35
Tachyphonus_coronatus,27.5,74,Adult,Female,Present,Absent,Absent,-42.512333,-22.439117,RJ,2004,1,Breeding,-0.759,0.524876997,-0.846904061,76
Tachyphonus_coronatus,30,74,Adult,Male,Absent,Absent,Absent,-47.684,-23.915,SP,2005,11,Breeding,2.999,-0.160324651,1.443712948,35
Tachyphonus_coronatus,30,73,Adult,Female,Absent,Absent,Absent,-46.305028,-23.883583,SP,2015,6,OutsideBreeding,2.593,0.611717197,0.498228142,77
Tachyphonus_coronatus,27,76,Adult,Male,Absent,Absent,Absent,-49.671408,-28.649798,SC,2014,1,Breeding,-1.437,-0.123804034,-0.487864226,6
Tachyphonus_coronatus,27.7,75,Adult,Female,Absent,Absent,Absent,-48.4981,-27.4756,SC,2017,5,OutsideBreeding,-0.828,0.269555959,-0.621059782,71
Tachyphonus_coronatus,24.5,76,Adult,Male,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.605,-0.161596765,-0.521840995,14
Tachyphonus_coronatus,25.5,75,Adult,Female,Absent,Absent,Absent,-49.671408,-28.649798,SC,2013,5,OutsideBreeding,-3.028,-0.205985523,-1.085356989,6
Tachyphonus_coronatus,28.8,78.34,Adult,Female,Absent,Present,Absent,-48.981171,-25.49618,PR,2015,10,Breeding,0.322,0.051980244,0.087795247,28
Tachyphonus_coronatus,26.7,76,Adult,Male,Absent,Present,Absent,-48.67189,-25.311564,PR,2017,12,Breeding,-1.617,0.188807761,-0.877371914,67
Tachyphonus_coronatus,27,88,Adult,Male,Absent,Present,Present,-48.541493,-25.587558,PR,2014,5,OutsideBreeding,-2.385,0.267951309,-1.284604604,4
Tachyphonus_coronatus,28,74,Adult,Female,Present,Absent,Absent,-46.028,-22.977,SP,2005,11,Breeding,0.999,0.860568934,-0.431579446,20
Tachyphonus_coronatus,25,80.2,Adult,Male,Absent,Absent,Absent,-48.422847,-25.356797,PR,1998,5,OutsideBreeding,-3.572,-0.070292913,-1.453446075,11
Tachyphonus_coronatus,28,70.1,Adult,Male,Absent,Present,Absent,-48.422847,-25.356797,PR,1997,6,OutsideBreeding,0.736,0.048596382,0.268039663,11
Tachyphonus_coronatus,34,74,Adult,Male,Absent,Absent,Absent,-49.076722,-22.775,SP,2016,11,Breeding,8.621,0.079120271,3.605983076,26
Tachyphonus_coronatus,28,79.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2001,5,OutsideBreeding,-1.807,0.110874427,-0.880606467,4
Tachyphonus_coronatus,28,78.2,Adult,Male,Absent,Absent,Absent,-48.422847,-25.356797,PR,1998,5,OutsideBreeding,-0.306,-0.070292913,-0.058212821,11
Tachyphonus_coronatus,25.5,86,Adult,Female,Present,Absent,Absent,-47.403056,-23.24,SP,2016,9,OutsideBreeding,0.468,-0.420777305,0.62292391,68
Tachyphonus_coronatus,25.8,83.5,Adult,Male,Absent,Absent,Absent,-51.302929,-30.051014,RS,2004,6,OutsideBreeding,-0.302,-0.103044751,-0.023752186,62
Tachyphonus_coronatus,25.5,86,Adult,Female,Present,Absent,Absent,-47.403056,-23.24,SP,2016,11,Breeding,0.468,-0.420777983,0.622924588,68
Tachyphonus_coronatus,27,74,Adult,Female,Absent,Absent,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,0.837,-0.243778951,0.603562136,14
Tachyphonus_coronatus,21,76.8,Adult,Female,Absent,Absent,Absent,-48.541493,-25.587558,PR,2014,10,Breeding,-6.891,0.028691566,-2.970305377,4
Tachyphonus_coronatus,29,80.3,Adult,Male,Absent,Present,Absent,-48.541493,-25.587558,PR,2012,4,OutsideBreeding,-0.111,0.229763719,-0.27496557,4
Tachyphonus_coronatus,30,82.4,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2001,7,OutsideBreeding,-0.234,0.110874427,-0.208621804,4
Tachyphonus_coronatus,32,80,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2006,11,Breeding,1.8,0.110873731,0.660302481,4
Tachyphonus_coronatus,26,72,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,5,OutsideBreeding,-0.579,-0.101030534,-0.144100638,12
Tachyphonus_coronatus,24.5,82,Adult,Male,Absent,Present,Absent,-46.016667,-23.033333,SP,2010,4,OutsideBreeding,-1.432,-0.042707516,-0.566824748,14
Tachyphonus_coronatus,30,72,Adult,Male,Absent,Absent,Absent,-46.369417,-23.842417,SP,2015,6,OutsideBreeding,2.564,0.28705468,0.810501876,27
Tachyphonus_coronatus,29,83,Adult,Female,Absent,Present,Present,-46.289722,-23.90525,SP,2015,6,OutsideBreeding,1.882,0.87941251,-0.073205948,73
Tachyphonus_coronatus,25,76.4,Adult,Female,Absent,Absent,Absent,-54.487792,-25.619635,PR,2013,8,OutsideBreeding,-2.654,-0.587093838,-0.544476097,5
Tachyphonus_coronatus,26.8,84,Adult,Male,Absent,Absent,Absent,-50.171519,-29.478818,RS,2016,10,Breeding,0.268,0.069856302,0.046850421,64
Tachyphonus_coronatus,27,72,Adult,Female,Absent,Present,Present,-46.289722,-23.90525,SP,2015,3,Breeding,-0.436,0.879411857,-1.063453514,73
Tachyphonus_coronatus,20,84,Adult,Male,Absent,Absent,Absent,-47.403056,-23.24,SP,2016,11,Breeding,-5.09,-0.900729881,-1.271497802,68
Tachyphonus_coronatus,28,70.8,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2011,1,Breeding,-0.317,0.110873751,-0.244078678,4
Tachyphonus_coronatus,27.8,76,Adult,Male,Absent,Present,Absent,-48.4981,-27.4756,SC,2017,5,OutsideBreeding,-0.637,0.470627394,-0.740536131,71
Tachyphonus_coronatus,29,76,Adult,Female,Absent,Absent,Absent,-49.398056,-22.530694,SP,2014,8,OutsideBreeding,2.537,-0.101030534,1.187052706,12
Tachyphonus_coronatus,31,80.2,Adult,Male,Absent,Absent,Absent,-48.541493,-25.587558,PR,2007,10,Breeding,2.101,0.110873756,0.788889476,4
Tachyphonus_coronatus,30,79.5,Adult,Male,Absent,Present,Absent,-48.474789,-27.585696,SC,2001,8,OutsideBreeding,1.879,-0.099267203,0.904192167,29
Tachyphonus_coronatus,27,73.5,Adult,Female,Absent,Absent,Present,-49.356283,-25.583954,PR,2004,1,Breeding,-0.734,-0.277178384,-0.034168695,53
Tachyphonus_coronatus,28,82.8,Adult,Male,Absent,Present,Absent,-49.356283,-25.583954,PR,2011,4,OutsideBreeding,-1.917,-0.114293882,-0.702430093,53
Tachyphonus_coronatus,27,78,Adult,Male,Absent,Absent,Absent,-46.340917,-23.855861,SP,2015,1,Breeding,-0.263,-0.011149759,-0.098986401,31
Tachyphonus_coronatus,28,74,Adult,Female,Present,Absent,Absent,-46.340917,-23.855861,SP,2015,1,Breeding,0.622,0.468802139,-0.200866826,31
